208,0,0,0,1,0,3,1,2,5,51,29,13,12,12,0,4,2,1,0,3,0,7,4,3,4,9,12,9,5,5,3,9,5,1
302,12,1,0,1,3,0,5,6,23,35,21,7,11,8,0,2,1,0,1,0,2,1,1,0,0,1,4,1,3,4,1,5,5,0
133,3,23,3,12,3,2,0,1,8,16,16,4,4,1,0,0,0,0,0,5,1,2,1,1,3,33,6,0,3,3,8,18,49,2
114,2,14,8,46,7,8,4,3,10,4,12,2,4,3,0,0,1,0,0,1,1,2,0,0,1,18,8,9,9,1,2,14,102,14
151,1,1,0,59,60,20,10,2,5,6,11,0,4,0,1,0,0,0,0,2,0,1,0,0,0,7,5,1,3,2,3,6,29,40
122,1,0,0,5,75,134,9,0,4,12,6,3,3,1,0,0,0,0,1,1,0,9,1,3,14,2,1,0,1,2,4,10,13,3
148,3,1,0,4,1,118,62,5,14,9,16,3,2,2,0,1,0,1,0,1,1,2,0,1,0,3,0,3,0,4,1,2,6,0
148,0,2,0,1,1,27,122,54,23,11,18,2,8,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,1,3,2,0
137,1,0,0,0,1,0,15,97,109,37,27,5,9,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,1,1,0,1,0,0
112,0,0,0,0,0,1,2,5,89,185,29,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19,0,0,1,0,0,0,0,1,9,262,29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,4,0,0,1,0
89,0,0,0,0,0,0,0,0,15,178,141,23,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,2,0,0,0,1,3,1,1,13,21,78,126,70,7,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
93,2,0,0,0,0,1,0,0,1,4,20,20,199,51,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0
50,2,0,0,1,0,1,1,3,1,4,14,4,69,211,10,6,2,2,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0
55,4,1,0,0,0,0,0,2,3,9,12,1,15,155,48,30,3,2,3,1,0,0,0,0,0,3,0,0,0,1,1,2,2,0
73,1,0,0,0,1,0,1,2,0,7,7,3,9,57,47,106,20,3,5,4,1,0,0,1,1,1,0,0,2,1,1,4,0,0
64,14,1,0,1,0,0,2,2,4,8,13,0,6,23,9,85,94,1,16,6,3,2,0,1,0,3,0,1,2,3,0,4,0,0
66,7,0,0,0,0,0,0,1,1,5,10,4,3,6,0,17,80,26,78,15,7,3,1,0,0,2,0,1,1,1,0,2,3,0
70,6,0,2,0,0,1,1,0,2,6,12,3,5,3,0,4,16,15,110,90,11,3,0,0,0,3,3,1,2,0,0,3,1,0
79,6,0,0,0,0,0,2,1,1,3,11,4,2,0,1,1,1,3,22,132,58,16,2,1,0,4,1,0,3,2,0,1,0,0
74,4,2,0,1,0,1,2,1,1,2,18,5,5,0,0,0,3,0,4,53,81,65,5,1,1,5,0,1,2,2,0,2,0,0
71,2,0,0,1,0,0,1,0,2,5,19,3,0,1,0,0,0,4,2,14,58,126,24,5,4,5,2,0,4,3,1,1,0,0
70,1,0,0,0,0,0,0,1,3,2,24,3,0,0,0,1,0,1,0,3,9,77,87,24,7,4,0,3,4,2,2,2,1,0
89,2,1,0,1,0,0,1,3,1,3,11,4,1,1,0,0,1,1,1,2,2,13,21,88,45,5,3,5,8,7,1,7,1,0
88,0,0,0,0,0,0,2,1,3,5,11,1,1,2,0,0,0,0,0,2,0,3,3,19,153,85,21,3,7,2,1,9,0,0
21,0,0,0,0,0,1,0,1,1,7,1,0,4,0,0,0,0,0,1,0,0,1,0,0,25,301,71,0,1,1,0,1,0,0
95,0,1,0,0,0,0,1,1,3,5,9,0,2,0,1,0,0,1,0,2,2,3,0,1,12,24,163,27,7,3,1,16,0,0
89,0,1,0,1,0,1,1,1,7,1,9,3,1,0,0,1,1,2,0,1,0,3,0,0,3,0,25,181,34,10,2,8,2,0
83,1,1,0,1,1,0,2,3,4,2,8,0,0,0,0,1,1,4,1,2,1,6,0,0,4,0,5,13,144,56,5,2,2,0
100,1,0,0,1,1,1,3,5,6,2,15,1,0,3,0,1,0,1,1,0,1,4,0,0,3,2,6,2,33,149,25,7,2,0
108,0,0,0,0,0,1,1,3,2,3,22,1,3,0,0,0,3,6,1,1,3,2,0,0,2,0,4,1,17,73,88,24,2,0
140,0,0,0,0,0,0,2,2,3,4,18,7,3,2,0,1,0,2,2,3,0,3,1,1,2,1,2,0,4,24,73,71,6,0
159,0,0,0,0,0,3,8,4,8,2,15,6,7,3,0,0,1,1,1,3,3,3,0,1,1,1,4,2,0,14,22,97,35,0
158,1,1,0,10,0,7,3,2,14,11,15,3,3,6,0,1,0,2,1,2,0,1,0,0,3,0,2,2,1,5,7,60,55,1
