4,1,118,7,3,6,4,8,12,13,8,3,1,0,0,1,1,2,0,3,2,4,4,13,85,7,11,1,15,2,7,0,18
3,1,235,26,4,15,6,6,1,17,5,3,2,0,0,5,0,3,0,1,3,3,1,10,39,2,6,4,5,2,4,0,11
2,0,182,124,5,17,4,9,3,10,9,1,0,0,0,2,0,4,0,0,0,2,1,2,31,4,6,1,3,3,1,0,3
0,1,73,217,27,22,9,11,1,13,5,3,1,1,0,1,0,1,0,0,5,5,8,6,18,1,4,1,1,2,0,0,3
2,0,27,64,63,108,18,23,2,36,13,1,0,0,1,1,1,5,0,1,1,4,5,2,14,4,8,2,2,2,1,0,3
0,0,11,17,16,205,73,20,1,31,20,2,1,1,0,3,0,3,0,3,1,3,1,1,5,2,7,2,3,0,0,0,0
0,1,2,1,1,65,176,60,1,84,33,4,0,0,0,0,0,1,0,1,0,0,0,1,9,1,3,1,2,0,1,0,1
0,0,3,1,0,18,60,165,20,131,25,1,1,1,0,1,0,3,0,0,0,1,0,1,1,1,2,0,1,0,0,0,2
0,0,1,1,1,1,9,52,176,69,8,0,0,0,0,1,0,0,0,2,0,0,0,1,8,0,2,0,0,0,0,0,0
0,0,3,0,0,7,4,72,24,278,58,4,0,0,0,1,0,0,0,0,0,1,0,1,4,0,2,1,0,0,0,0,0
0,0,2,4,0,4,10,35,2,116,221,16,1,2,2,3,0,3,0,0,0,1,0,0,12,2,2,1,0,0,0,0,0
0,0,3,1,0,7,12,10,1,33,113,165,14,1,8,0,0,0,0,0,0,1,0,2,24,1,2,2,3,0,0,0,0
0,0,0,0,3,11,5,7,2,10,33,145,89,16,16,18,0,4,0,1,1,1,6,2,14,0,1,1,0,1,0,0,0
0,0,6,2,2,6,2,6,5,11,14,28,73,36,70,40,2,11,0,0,1,2,2,7,22,1,0,2,0,0,1,0,1
0,0,2,6,3,7,2,6,2,8,12,7,18,21,74,113,11,19,0,2,0,2,2,2,21,5,5,2,3,1,2,0,0
0,1,1,2,0,6,6,8,1,7,5,3,6,3,15,157,51,50,0,1,3,1,2,4,20,1,8,4,2,0,0,0,0
0,0,2,0,0,2,1,3,0,4,3,1,1,0,1,42,52,166,1,10,6,2,0,5,30,1,4,0,1,0,0,0,2
0,0,0,2,2,2,2,0,5,6,2,1,0,0,1,16,14,228,1,20,6,6,4,9,28,8,7,1,0,0,2,0,0
0,0,0,4,1,2,5,4,2,7,0,3,1,0,0,5,0,158,7,74,21,8,1,8,29,7,6,3,0,0,0,0,1
0,0,2,2,2,3,2,3,2,3,2,0,1,1,0,5,0,36,3,100,78,23,5,14,36,3,9,5,1,0,0,0,0
0,0,1,3,1,0,0,4,2,7,0,0,1,0,0,1,0,12,0,33,98,106,17,13,40,5,6,4,3,0,1,0,0
0,0,2,1,0,1,3,4,2,2,1,0,0,0,1,1,0,3,0,4,17,157,48,27,39,5,6,1,1,0,0,0,2
0,0,2,5,0,2,2,1,1,4,3,0,1,0,0,3,0,2,0,0,8,22,130,74,35,3,24,1,5,0,1,0,0
0,0,1,1,1,2,1,3,1,6,0,2,2,0,0,1,0,2,0,0,0,4,71,150,130,7,31,2,1,0,3,0,0
0,0,1,0,2,0,0,0,4,0,1,1,0,0,0,0,0,2,0,0,1,2,5,9,386,19,4,0,0,0,0,0,0
0,0,5,3,2,0,1,4,2,5,2,1,0,0,0,0,0,3,0,2,0,2,8,54,127,103,52,1,3,0,0,0,0
1,0,8,1,0,3,5,1,0,8,2,1,1,0,0,2,0,2,0,2,4,2,10,37,26,36,228,4,1,0,1,0,2
0,0,7,2,2,8,6,1,1,6,4,0,0,0,1,1,0,2,0,2,2,4,3,16,25,11,129,74,38,1,6,0,0
0,0,6,8,1,4,16,4,1,16,4,1,0,0,1,0,0,3,0,3,1,6,1,12,47,9,40,41,134,9,5,0,3
1,1,12,7,2,12,9,6,1,17,5,1,0,0,1,5,1,5,0,1,3,3,1,8,49,9,29,15,81,31,47,0,8
2,4,34,5,1,7,7,16,3,18,8,2,2,0,2,3,1,7,0,1,1,8,3,12,45,6,15,9,44,21,63,1,26
1,5,71,6,9,11,19,16,2,25,23,5,1,3,2,4,0,4,0,3,0,4,4,12,37,9,15,9,20,4,36,0,44
3,2,110,20,3,14,14,18,4,25,16,4,2,0,1,4,0,5,0,1,0,6,5,12,22,4,15,2,15,1,26,2,21
