62,23,2,5,1,5,13,9,16,5,1,9,11,11,3,13,13,4,9,2,0,4,13,27,46,2,0,2,0,7,13,13,20
33,105,22,17,9,6,20,7,7,5,4,5,6,6,6,7,18,9,1,0,3,1,4,13,35,7,3,7,5,2,12,18,23
9,34,117,49,15,12,21,24,12,6,0,9,5,5,5,8,11,6,1,6,0,3,8,16,14,1,0,2,2,0,11,1,17
4,1,12,160,51,25,11,16,14,8,2,11,11,7,7,9,6,3,10,3,3,5,16,17,6,0,2,0,1,1,4,7,7
10,1,2,12,75,106,47,21,10,16,3,11,17,9,15,1,4,7,4,0,2,6,3,7,7,0,2,4,1,1,2,0,7
5,0,1,0,5,153,116,37,10,12,5,24,15,3,11,1,9,3,2,0,1,1,3,4,1,0,0,0,1,3,2,0,3
0,0,0,0,0,8,191,125,23,31,2,22,7,3,9,0,7,1,2,0,0,1,4,1,4,1,1,1,2,1,0,0,1
0,0,0,0,0,0,22,181,128,46,5,12,12,7,7,0,4,1,1,1,0,1,0,2,1,1,1,0,0,1,0,1,0
1,1,0,0,0,1,0,14,265,14,0,2,3,0,2,0,0,1,4,0,0,0,3,5,8,2,0,2,1,0,0,2,0
2,0,0,0,0,0,8,39,155,189,26,23,10,2,3,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0
2,0,0,1,0,1,12,26,13,78,130,124,23,7,4,6,1,3,1,0,0,1,0,2,2,1,0,0,1,0,1,0,0
0,0,0,0,0,1,5,14,6,15,10,211,108,13,6,3,1,0,0,0,0,3,2,2,3,0,0,1,0,0,1,0,0
1,0,0,0,0,0,3,6,1,1,6,56,226,44,24,4,2,1,0,0,0,0,2,5,4,0,0,0,0,1,1,0,0
4,0,0,0,0,1,4,5,5,3,1,11,74,120,71,11,13,0,2,1,0,1,5,6,8,0,0,2,0,0,0,1,2
4,0,0,1,0,0,2,2,1,2,2,7,20,57,171,37,16,7,6,0,0,1,3,6,5,0,0,2,2,1,1,1,0
2,0,0,0,0,1,2,3,2,3,2,5,11,20,73,141,66,7,6,0,1,3,4,7,7,0,0,1,0,0,1,0,0
5,0,0,0,1,0,0,1,4,0,0,2,4,6,15,61,171,34,11,1,0,2,4,9,3,0,0,0,0,0,2,3,1
0,0,0,0,1,0,1,1,0,1,0,3,0,2,8,12,104,164,36,1,2,2,9,12,9,0,1,0,0,0,2,1,1
1,0,0,0,0,1,2,0,2,4,1,1,0,0,4,3,24,107,148,11,8,7,5,13,11,1,0,1,0,0,1,1,0
3,0,0,0,0,0,1,1,1,1,1,2,0,2,3,2,7,36,150,52,24,6,13,18,14,0,0,0,2,0,3,0,0
3,0,1,0,0,0,0,4,2,1,2,0,1,3,2,6,3,10,53,65,120,29,14,18,9,0,0,1,4,3,1,3,0
2,0,0,0,0,0,4,1,1,2,0,1,1,6,3,2,2,10,15,3,59,141,43,22,8,0,0,0,0,0,6,0,0
3,0,0,0,0,0,2,3,1,3,1,0,1,3,0,3,3,3,6,4,7,45,154,64,10,4,1,2,1,0,4,1,0
3,0,0,1,0,1,1,3,4,0,0,2,2,2,1,0,2,3,4,1,1,14,81,233,49,11,2,2,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,2,4,36,374,9,1,0,0,0,0,0,0
3,0,0,0,0,1,1,5,4,0,0,3,2,4,1,3,4,2,11,2,2,6,10,74,76,127,21,7,5,0,2,0,1
2,1,0,0,0,1,7,2,0,3,2,6,3,5,5,3,3,4,15,2,3,3,16,44,14,31,158,47,2,2,3,1,0
5,1,2,1,0,3,9,3,2,4,2,4,3,2,3,5,0,5,7,3,4,6,9,25,9,9,18,131,59,5,10,3,0
7,2,0,2,1,1,16,6,3,1,1,1,6,2,9,7,6,5,12,2,3,6,9,23,17,7,5,39,123,39,11,3,0
9,1,0,0,0,4,10,6,8,5,1,9,8,4,11,7,11,3,11,0,5,6,4,21,15,5,3,11,41,78,63,8,3
17,1,0,0,0,2,9,14,7,6,2,7,9,6,10,6,6,4,14,4,4,5,12,22,15,2,2,10,16,28,101,27,10
28,4,1,1,4,6,19,17,9,13,6,18,12,12,9,7,7,10,7,0,6,4,13,17,15,5,2,6,12,8,43,63,21
25,14,4,6,1,2,18,28,11,17,7,9,12,12,6,5,9,5,10,0,2,5,15,22,9,5,3,4,2,10,20,29,49
