47,20,2,7,0,11,9,2,27,1,1,4,12,18,5,16,21,3,8,2,3,3,9,11,48,5,0,2,1,2,7,10,47
20,83,32,26,2,14,13,2,13,2,2,3,6,15,6,10,37,4,8,1,3,3,1,3,31,9,6,7,2,1,8,11,41
13,22,114,60,7,21,10,7,24,2,1,5,19,13,4,9,26,2,2,3,4,4,2,7,18,1,0,3,0,2,1,6,16
3,1,14,177,41,32,15,2,26,5,1,6,15,8,5,4,15,2,8,3,6,6,21,7,5,0,3,0,1,0,3,2,3
7,1,3,17,61,130,35,6,15,4,3,15,25,21,6,3,8,4,14,2,4,3,2,2,10,1,3,2,2,0,0,1,6
4,1,0,0,7,165,76,14,22,8,3,41,32,13,7,0,13,0,4,0,3,4,1,4,3,0,1,0,1,0,3,0,1
1,0,0,0,0,19,170,65,51,15,6,33,39,15,5,0,7,2,4,0,0,0,3,2,2,1,4,0,1,0,1,0,1
0,0,0,0,0,2,16,71,217,22,5,21,38,23,11,1,4,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,4,284,4,0,1,7,1,1,0,1,0,5,0,1,1,3,3,10,1,0,1,1,0,0,1,0
0,0,0,0,0,1,2,13,224,100,23,45,31,11,3,0,2,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1,0,0,1,0,0,8,4,38,28,101,176,48,14,6,2,2,1,1,0,1,1,0,1,2,0,0,0,1,0,1,0,1
2,0,0,0,0,2,1,3,13,7,2,139,176,34,10,3,5,1,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0
3,1,0,0,0,0,0,3,1,0,3,22,215,81,27,4,19,1,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0
8,0,0,0,0,1,2,2,12,1,1,2,54,128,92,15,16,1,2,1,0,2,0,4,8,0,0,1,0,1,0,0,0
5,0,0,1,0,0,1,0,6,1,2,3,12,48,161,56,31,3,6,0,3,1,1,4,3,0,0,3,1,1,0,1,0
4,0,0,0,1,1,2,1,6,2,0,5,3,18,59,137,86,13,11,0,3,1,1,3,8,0,1,1,0,0,0,0,0
11,0,0,0,0,0,0,0,11,0,0,0,5,3,11,36,191,42,14,1,4,2,1,2,5,0,0,0,0,0,0,0,1
6,0,0,0,1,0,0,1,7,1,0,2,2,2,11,5,99,157,44,3,3,2,3,5,15,1,1,1,0,0,1,0,0
5,0,0,1,0,2,0,0,7,1,2,4,5,3,4,3,28,80,155,14,11,7,5,4,13,1,0,1,0,0,0,0,0
9,0,0,0,1,0,0,1,5,0,0,4,3,4,5,5,9,22,119,75,39,5,9,5,17,1,0,0,2,0,0,1,0
12,0,1,0,0,1,2,1,4,1,0,1,0,7,6,5,4,9,35,60,155,21,7,4,15,0,0,4,2,0,0,1,0
11,0,0,0,0,0,3,1,4,0,1,0,0,4,5,0,7,1,14,12,91,123,24,10,22,0,0,0,0,0,0,0,0
7,0,0,0,0,0,1,1,7,1,0,1,1,4,4,5,1,4,8,3,13,64,136,36,17,8,0,4,1,0,2,0,0
7,0,0,0,0,1,0,1,7,0,0,1,4,2,2,1,1,3,5,4,4,19,91,196,54,8,3,5,2,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,1,1,1,0,0,2,5,30,386,9,0,0,1,0,0,0,0
6,1,1,0,0,1,1,3,8,0,0,1,6,5,0,2,4,3,5,1,4,3,6,57,98,121,19,14,5,1,1,1,0
6,0,0,0,0,0,4,1,5,1,2,5,6,5,5,1,4,3,14,3,5,5,9,39,20,31,156,49,4,2,1,1,0
9,1,0,0,0,6,5,2,5,3,2,10,8,4,5,6,2,2,9,6,7,3,6,16,9,8,17,134,54,5,4,3,0
12,2,0,1,1,4,11,3,14,0,0,1,9,10,8,4,8,5,7,1,12,2,5,7,24,6,1,40,120,42,10,3,1
15,0,0,0,0,4,7,0,26,2,0,4,15,6,11,6,17,4,10,3,7,2,1,6,14,4,4,13,37,82,56,13,2
24,0,1,0,0,3,9,5,22,5,1,13,14,14,12,13,6,5,10,4,8,3,6,7,9,1,2,7,11,22,94,34,11
21,3,0,4,2,9,18,8,26,7,6,23,19,15,10,12,9,10,10,1,4,5,8,9,20,4,1,3,8,8,35,57,29
25,7,6,11,2,7,15,13,26,5,4,17,29,10,9,6,16,2,5,2,6,9,9,12,7,5,3,5,1,5,6,27,65
