26,88,12,2,0,3,1,19,30,31,12,1,0,0,0,1,3,1,3,3,0,1,4,33,61,9,6,2,1,0,3,0,8
6,140,49,10,0,5,3,33,13,41,13,5,0,0,0,1,1,2,2,0,0,1,2,19,46,11,9,2,1,0,2,1,6
0,32,156,26,0,5,1,60,27,55,7,6,1,0,0,0,0,3,3,2,0,0,5,7,23,5,5,1,0,0,0,0,1
1,5,57,169,2,5,7,36,18,51,12,4,0,0,0,0,1,0,1,5,0,2,9,37,7,4,4,0,0,0,0,0,2
0,7,3,36,31,48,28,58,9,96,44,11,2,0,0,0,0,1,1,1,0,3,2,9,9,4,10,1,1,0,0,0,2
3,1,4,1,2,53,111,78,6,91,44,6,1,0,0,0,0,0,2,1,0,3,2,8,4,6,3,0,1,0,1,0,1
0,0,0,0,0,2,101,158,8,121,31,5,0,0,0,0,0,0,0,0,0,0,0,6,14,4,0,0,0,0,0,0,0
0,0,1,0,0,1,5,152,48,217,10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0
0,0,0,0,0,0,0,16,212,86,3,1,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,1,0,0,0,0,1
0,0,0,0,0,0,1,17,31,373,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,10,8,190,202,16,0,0,0,0,0,0,0,0,0,1,1,4,3,1,0,1,0,0,1,0,0
0,0,0,0,0,0,1,14,8,71,167,127,3,0,0,0,0,0,0,0,0,0,0,5,5,2,1,0,0,0,0,0,0
0,2,0,0,0,3,5,14,3,52,82,167,42,3,0,1,0,0,0,0,0,0,1,1,7,4,2,0,0,0,0,0,0
0,2,2,0,0,4,1,29,12,43,40,47,94,26,7,5,2,0,0,0,0,1,1,6,18,4,7,0,0,0,1,0,0
0,1,0,2,0,3,3,26,10,52,26,13,34,52,51,14,3,0,2,0,1,2,2,12,27,7,11,1,0,0,0,0,2
2,6,2,0,0,2,3,50,8,40,17,10,7,8,27,98,9,1,1,1,0,3,2,16,31,13,10,0,0,0,1,0,1
1,14,3,3,0,2,1,39,10,38,6,6,6,1,2,58,51,16,7,2,0,1,1,15,32,9,15,0,0,0,0,0,1
0,5,2,3,0,1,2,27,13,24,7,2,2,0,0,15,41,81,46,1,0,0,3,18,43,11,19,2,0,0,1,0,4
0,6,5,1,1,1,1,17,8,32,6,2,1,0,1,2,13,24,96,24,2,14,5,18,41,23,10,0,0,0,1,1,1
0,2,2,2,0,3,1,11,11,23,8,1,1,0,0,2,3,9,36,71,25,23,8,34,37,12,14,0,0,0,0,1,2
1,6,2,1,0,1,0,10,14,17,1,1,0,0,0,2,1,0,10,18,62,86,19,36,45,12,8,1,1,0,2,0,0
0,0,0,1,0,0,2,5,7,12,6,2,1,0,1,3,0,0,1,0,1,94,88,59,41,4,3,0,0,0,0,1,0
0,4,0,1,0,1,1,2,6,4,5,0,0,0,0,0,0,0,0,0,0,4,97,160,34,4,4,0,0,0,0,0,0
0,2,0,0,0,0,0,5,4,9,0,2,0,0,0,0,0,0,0,0,0,0,9,223,157,11,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,16,392,4,0,0,0,0,0,0,0
1,1,2,0,0,0,0,7,8,4,3,0,0,0,0,0,0,0,0,0,0,1,1,67,173,105,4,1,0,0,0,0,1
0,4,1,0,0,0,1,7,2,7,5,0,0,0,0,0,0,0,0,0,0,0,1,64,35,134,123,3,0,0,0,0,1
1,2,0,1,0,0,4,3,7,15,11,0,0,0,0,1,0,0,0,0,0,1,1,37,26,35,85,109,8,1,2,0,2
2,7,0,1,0,0,8,9,12,19,7,3,0,0,0,1,1,0,1,0,0,1,1,25,41,36,28,56,104,6,5,0,2
5,9,2,1,0,0,3,11,14,29,14,2,2,0,0,1,2,0,0,0,0,2,1,19,44,30,16,21,55,27,58,1,2
14,12,4,0,0,1,7,17,20,44,13,3,0,0,0,0,1,1,1,1,1,2,5,30,37,19,15,10,11,18,72,10,9
32,7,8,7,0,0,9,24,21,45,33,7,2,0,0,0,2,1,1,0,0,3,5,27,29,21,24,6,4,0,28,18,41
16,28,11,2,0,2,11,38,11,67,19,4,1,0,0,0,1,1,0,0,0,5,2,48,27,16,15,2,1,0,8,4,37
