56,19,4,4,1,7,16,7,23,5,0,7,9,12,1,6,28,8,11,2,0,5,18,12,42,2,1,4,4,6,11,8,25
17,94,23,25,8,12,15,10,7,4,2,4,7,7,6,8,34,11,5,0,2,2,7,12,27,5,6,10,5,1,11,10,29
10,25,107,67,10,19,23,23,16,4,1,7,7,5,4,8,18,11,6,2,2,4,5,9,10,2,1,4,3,2,4,0,11
5,1,10,159,59,26,15,9,17,7,1,4,16,6,6,6,10,2,10,1,3,3,10,26,4,0,2,1,4,5,4,6,3
7,3,3,6,75,114,43,16,9,13,2,12,24,13,9,4,8,9,11,0,2,5,5,4,3,0,3,3,2,1,1,2,5
3,0,0,0,6,159,112,36,8,12,6,17,17,6,7,1,12,9,3,0,2,2,2,3,2,0,0,1,2,1,2,0,2
2,0,0,0,0,14,189,120,18,29,0,20,15,3,9,1,7,3,3,2,0,0,3,2,1,1,4,0,1,0,1,0,1
0,0,0,0,0,1,25,192,92,58,3,13,20,9,8,1,7,3,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1
1,2,2,0,0,0,1,18,245,22,0,1,3,1,4,1,2,3,3,0,0,0,6,4,2,2,1,1,1,0,1,1,1
0,0,0,0,0,0,7,50,109,217,25,20,13,5,4,0,1,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
4,0,0,0,0,3,25,23,8,78,117,111,28,8,4,1,6,6,1,0,0,2,1,4,3,0,0,0,1,2,3,0,1
0,1,0,0,0,2,7,18,4,15,6,205,104,18,4,1,4,1,0,0,0,1,4,0,2,0,1,0,2,2,0,1,2
3,0,0,0,0,0,4,9,3,2,3,53,219,49,19,4,9,1,1,0,0,0,3,2,1,0,0,0,1,0,1,2,0
2,0,0,0,0,1,5,6,7,4,0,11,73,124,66,16,14,3,4,0,0,1,4,2,3,0,0,2,4,1,0,0,1
6,0,0,1,0,0,2,1,3,4,1,5,19,52,161,40,24,10,4,0,0,2,5,5,2,0,0,3,2,4,0,2,0
1,0,0,0,0,3,1,3,3,3,1,8,9,17,67,144,70,13,5,0,0,4,4,5,5,0,0,1,2,0,0,0,0
5,0,0,0,0,2,0,3,4,0,0,2,5,7,8,54,180,37,9,1,1,5,3,4,3,0,0,0,2,1,2,1,1
2,0,0,0,1,0,2,0,2,3,0,2,1,2,7,11,109,164,29,0,2,4,15,4,5,1,1,0,3,1,1,0,0
3,2,0,0,0,1,2,1,4,6,0,1,0,1,2,1,31,124,128,4,7,8,4,11,6,1,0,1,2,0,4,0,1
3,1,0,0,0,0,1,1,7,2,0,1,2,2,0,2,9,51,145,50,18,14,8,8,7,1,0,1,5,2,0,1,0
3,0,1,0,0,0,2,2,13,2,1,0,1,4,2,2,5,20,61,62,102,30,17,6,5,0,1,3,7,1,1,1,2
3,0,0,0,0,1,4,2,7,2,0,1,1,5,4,0,5,5,27,5,43,139,53,11,5,0,0,0,2,1,3,3,0
4,0,0,1,0,2,1,2,4,3,0,1,1,3,2,0,3,7,8,2,7,39,152,64,8,5,1,1,1,2,3,1,0
4,0,1,1,0,3,4,1,4,3,0,1,2,2,1,0,2,5,4,2,0,13,67,236,45,15,3,0,2,1,0,1,0
0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0,1,4,38,340,30,2,0,0,0,0,0,0
2,4,0,1,0,0,2,4,6,0,0,2,3,4,0,0,4,2,5,2,2,10,12,78,43,143,31,5,7,1,4,0,0
4,1,2,1,0,1,6,2,2,2,2,2,3,4,2,0,3,5,11,2,3,4,12,51,5,31,181,33,3,2,4,3,0
3,1,1,1,0,6,7,4,2,4,1,3,3,3,2,1,3,5,9,1,3,4,11,26,3,8,28,144,45,9,6,5,1
12,4,0,1,1,3,13,7,8,1,1,1,4,6,10,4,4,8,14,1,1,4,10,15,7,7,8,45,123,36,11,4,2
15,4,0,2,0,5,11,3,12,4,0,5,11,3,8,6,12,7,9,0,2,8,8,12,2,4,5,18,47,72,65,9,3
19,3,2,1,0,4,13,11,15,9,2,7,4,2,12,3,12,10,17,1,2,7,16,12,2,1,4,12,18,32,87,25,13
24,2,2,2,2,6,23,14,10,11,5,16,9,8,7,6,10,12,14,1,3,5,14,15,5,7,3,9,8,17,46,56,31
22,13,4,7,1,10,28,25,15,16,2,7,13,8,4,2,19,12,13,0,1,7,15,20,2,4,4,7,2,6,13,25,50
