50,36,3,3,3,8,12,13,14,5,1,5,7,9,1,5,31,10,6,0,2,13,15,28,39,1,4,5,2,3,10,7,12
10,95,24,13,18,13,16,12,6,4,1,4,6,6,6,4,62,16,2,0,1,9,8,13,21,3,11,15,4,1,5,3,13
7,18,85,67,16,12,27,34,6,4,1,4,6,5,4,5,55,11,3,3,2,10,7,6,10,1,1,4,2,2,4,0,8
6,1,10,117,87,24,20,18,7,7,1,5,17,9,5,2,19,9,9,2,3,6,19,14,9,0,2,3,1,1,3,2,3
5,2,2,3,78,105,51,30,2,15,3,9,19,7,8,7,20,10,5,0,1,7,6,2,6,0,1,4,2,1,0,1,5
3,0,0,0,8,143,120,47,2,12,5,19,12,3,3,0,20,8,3,1,1,7,2,1,3,0,0,2,0,1,3,0,3
1,0,0,0,0,12,176,141,14,29,1,11,13,1,8,1,15,9,1,0,0,0,5,1,1,0,4,1,2,0,1,0,0
0,0,0,0,0,1,18,230,70,53,5,8,10,8,12,1,15,3,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
1,1,0,1,1,0,1,32,211,33,0,1,4,0,2,2,3,4,3,0,0,2,7,3,5,2,2,1,1,0,0,1,0
2,0,0,0,0,0,5,75,84,223,23,21,11,2,4,0,3,5,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
5,0,0,1,1,1,22,40,8,83,119,103,16,8,3,0,7,7,1,0,0,1,1,3,4,0,1,1,1,0,1,1,1
0,0,0,0,0,2,6,21,2,19,11,227,68,17,2,0,8,2,0,0,0,2,3,1,8,0,0,1,1,0,1,1,2
1,1,0,0,0,1,5,11,2,3,5,81,197,42,11,1,9,2,0,0,0,1,4,3,5,0,1,0,0,0,0,2,0
0,0,0,0,0,1,4,10,4,3,1,17,90,121,49,8,12,2,2,0,0,4,6,6,4,0,1,2,2,1,1,2,1
1,1,0,1,0,0,3,4,0,3,0,7,25,67,155,30,25,6,2,0,0,5,5,4,5,0,3,0,0,2,0,2,1
3,0,0,0,0,0,3,3,2,3,2,5,11,20,87,141,59,8,2,0,1,1,6,3,7,0,0,1,0,0,0,1,0
3,2,0,0,0,2,0,3,1,0,0,3,8,6,11,74,181,14,3,1,0,8,9,4,4,2,0,0,0,0,1,0,0
1,2,0,0,1,0,1,1,0,2,0,2,1,1,10,13,196,95,7,1,2,3,18,5,7,1,1,0,0,0,1,1,0
2,1,0,0,1,0,3,2,2,2,1,1,0,1,2,3,60,172,53,2,8,8,8,5,13,2,0,2,1,0,2,0,0
1,2,0,0,1,0,1,1,1,0,1,1,1,3,1,3,25,92,98,39,15,8,20,11,8,1,2,1,2,0,4,0,0
5,1,1,0,0,1,1,2,0,2,2,0,0,4,1,1,12,36,52,60,99,24,26,7,8,1,2,1,5,1,1,0,1
4,0,0,0,0,0,5,3,1,1,0,1,3,3,2,0,13,14,20,6,71,112,46,13,8,1,0,0,0,1,0,3,0
3,0,0,1,0,2,2,3,1,3,1,1,0,2,1,1,6,11,5,2,8,72,131,50,7,2,0,2,2,3,3,0,1
1,1,0,1,0,3,5,4,1,2,0,1,2,1,2,1,5,8,3,1,4,23,130,184,27,8,1,0,0,0,1,0,0
0,0,0,0,0,2,0,0,3,0,1,1,2,0,0,0,0,3,1,0,0,1,16,116,262,23,1,2,0,0,0,1,1
4,4,1,0,0,0,3,6,0,0,0,3,3,4,1,0,11,3,7,2,2,11,25,80,42,126,27,6,3,0,2,0,0
5,3,2,0,0,1,9,4,0,2,2,4,2,1,2,1,10,7,11,2,4,6,19,52,0,30,148,48,4,2,2,2,0
5,1,0,1,0,7,9,5,0,3,2,3,3,3,4,1,5,12,6,2,1,6,13,19,7,8,16,131,57,8,8,5,2
12,2,1,2,0,5,11,9,3,0,1,1,4,2,10,2,11,13,8,0,0,5,25,6,8,7,11,39,123,34,16,4,1
17,2,0,2,0,5,15,7,2,5,0,6,12,2,6,5,19,6,6,2,1,8,15,9,6,4,7,12,44,69,61,11,6
21,3,0,1,2,2,14,14,4,9,3,5,4,4,10,2,26,13,6,2,2,14,20,10,4,1,5,13,16,18,84,32,14
29,6,2,1,6,6,23,20,2,10,6,14,7,9,6,5,31,19,4,3,3,9,17,10,10,3,10,4,14,9,39,31,37
22,16,5,6,2,6,32,36,7,14,0,9,9,6,4,2,37,12,4,1,2,6,22,13,2,5,4,14,5,1,15,21,37
