50,107,0,6,3,16,3,3,36,3,4,4,4,0,0,3,2,3,0,3,3,1,5,8,59,7,10,2,1,4,10,0,4
27,218,0,34,7,28,1,4,8,4,3,4,5,0,1,3,1,2,0,1,2,2,2,7,33,3,8,5,2,0,5,0,3
18,135,0,117,28,28,4,2,11,2,3,3,3,1,2,8,1,1,0,0,3,0,0,10,34,5,5,1,1,1,0,1,1
7,28,0,129,135,33,2,12,13,6,2,3,1,0,1,0,2,2,0,2,4,4,5,20,12,2,2,1,0,0,6,2,4
13,8,0,16,89,178,14,16,6,11,3,2,3,0,2,1,0,8,0,0,1,2,1,2,14,6,6,5,3,1,2,0,1
8,3,0,4,21,264,36,19,7,15,7,4,7,1,0,2,1,1,0,0,4,1,1,4,7,2,7,3,0,0,2,0,1
7,2,0,1,2,102,136,83,14,40,14,9,5,0,1,1,0,2,0,2,0,0,1,5,3,6,8,3,0,2,0,0,0
5,2,0,0,2,26,52,140,101,58,13,5,2,1,7,0,0,3,0,0,0,1,1,1,1,6,8,2,0,1,1,0,0
0,2,0,0,2,1,4,27,239,28,3,2,2,0,1,0,0,1,0,1,0,0,1,2,10,1,1,2,2,0,0,0,0
3,3,0,0,1,14,3,38,142,175,40,14,6,0,4,0,1,3,0,0,0,0,0,2,4,2,4,0,1,0,0,0,0
2,0,0,2,4,17,14,29,25,99,179,34,10,2,3,1,0,4,0,0,0,1,0,1,5,2,4,1,0,0,0,0,0
3,0,0,2,1,10,8,13,13,21,95,164,42,5,6,1,0,0,0,1,0,0,0,4,8,1,4,0,0,0,0,0,1
3,1,0,0,2,17,5,3,6,4,21,92,167,20,18,2,0,9,0,1,0,0,0,2,7,1,5,0,1,0,0,0,0
4,3,0,1,1,7,3,3,19,3,7,17,99,37,91,11,0,13,0,1,1,0,1,9,14,3,2,1,2,0,0,0,0
7,2,0,2,1,4,4,3,10,6,5,9,20,27,128,68,3,17,0,4,4,0,3,7,8,5,7,1,1,1,1,0,0
2,3,0,0,2,12,5,5,6,3,4,4,10,5,27,168,19,52,0,5,1,1,2,5,12,3,9,1,0,2,0,0,0
4,0,0,0,1,1,4,3,9,1,2,2,1,2,1,49,45,166,1,5,3,1,2,9,19,1,4,0,0,2,1,0,1
3,0,0,0,1,1,1,1,13,2,1,3,1,0,1,13,2,266,1,7,7,0,1,18,18,5,5,1,0,0,1,0,0
0,1,0,0,2,9,2,0,9,2,2,4,2,0,2,1,0,207,1,44,17,6,1,13,19,5,7,0,0,0,1,0,0
9,0,0,0,2,5,0,1,8,0,1,2,1,1,0,1,0,67,2,98,73,7,5,21,25,4,6,2,0,0,0,0,0
7,3,0,2,0,2,1,2,14,0,1,1,2,0,2,0,0,14,0,32,154,35,13,25,32,5,2,3,3,2,1,0,0
6,2,0,0,0,3,3,1,8,1,0,1,0,1,0,0,0,4,0,3,57,109,48,41,30,5,4,0,1,0,0,0,0
3,1,0,0,3,2,3,0,8,2,1,2,1,1,2,0,0,3,0,2,10,21,115,78,27,14,22,6,1,0,0,0,1
3,0,0,0,3,3,1,3,7,0,1,2,0,1,0,0,0,3,0,0,2,3,29,202,100,30,25,1,0,2,1,0,0
0,0,0,0,3,0,0,0,5,0,1,0,1,0,0,1,0,1,0,1,0,0,1,24,373,22,3,0,0,0,1,0,0
6,4,0,1,1,2,1,3,14,3,0,1,0,1,0,0,0,5,0,1,1,1,4,28,82,162,49,6,3,1,0,0,0
8,7,0,0,2,4,4,0,8,1,1,0,0,0,0,0,1,4,0,2,4,0,3,18,23,59,220,12,4,1,1,0,1
9,3,0,1,2,4,3,3,10,5,3,3,2,0,1,1,0,2,0,3,3,0,2,11,12,9,72,150,22,12,4,0,0
12,4,0,1,8,7,7,1,14,2,0,3,4,0,1,1,0,5,0,3,1,0,9,16,24,5,26,77,105,33,6,1,0
14,4,0,0,7,12,3,3,28,6,3,3,0,1,1,2,1,8,0,2,4,1,2,10,22,6,18,29,56,78,41,0,6
40,9,0,1,3,6,2,7,16,8,1,12,2,4,1,2,1,6,0,1,2,3,3,17,24,5,27,16,10,53,82,2,11
37,37,0,5,7,18,17,7,24,11,9,11,5,0,3,2,0,9,1,0,3,1,2,23,17,5,26,11,6,20,56,16,15
50,84,0,4,7,21,11,9,12,20,7,8,6,1,2,1,0,5,0,0,3,0,10,16,13,3,14,4,3,7,26,6,24
