63,30,5,6,0,10,11,3,11,5,1,14,6,4,2,4,3,8,9,2,10,8,5,9,49,10,18,9,5,3,13,6,22
21,121,39,23,5,8,13,3,4,2,2,12,3,8,4,3,15,8,7,1,4,3,4,5,29,4,26,5,4,1,6,11,20
7,22,144,73,13,14,13,6,3,3,2,10,1,7,4,3,7,6,11,7,2,5,3,1,19,6,12,2,4,4,3,2,12
7,2,19,186,48,22,12,5,6,4,4,7,3,4,3,0,5,2,19,3,2,8,19,9,8,1,11,0,5,2,5,4,5
7,4,3,14,71,125,34,8,2,10,13,29,5,5,3,2,5,8,9,1,5,12,2,0,7,4,14,1,3,1,3,0,6
5,1,0,0,5,164,105,23,3,11,7,35,5,6,5,0,4,7,9,2,5,6,4,1,4,1,5,0,3,0,5,0,2
1,1,0,0,0,12,208,82,11,32,14,33,5,5,0,0,3,8,6,2,2,0,3,3,5,0,8,0,1,1,2,1,1
1,0,0,0,0,3,39,158,63,87,13,29,8,7,8,0,2,3,1,0,0,4,1,0,3,3,2,2,0,2,1,1,0
1,0,1,2,0,1,1,22,198,52,2,2,2,0,0,1,0,4,4,0,1,0,6,3,10,3,5,2,4,0,0,1,0
2,0,0,0,0,2,9,39,56,225,76,27,4,5,3,0,2,4,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0
3,0,0,1,0,1,12,9,5,53,181,117,15,9,3,0,2,3,4,0,1,2,1,0,6,0,5,0,3,2,0,0,0
0,0,0,0,0,2,5,4,4,8,15,244,71,22,8,1,1,1,0,0,1,3,1,1,8,1,2,1,1,0,0,0,0
2,0,0,0,0,0,3,3,1,0,4,58,199,74,14,0,4,2,2,0,1,3,2,0,7,4,2,0,1,1,0,0,0
1,0,0,0,0,1,3,3,2,1,1,16,46,175,45,4,7,2,3,0,2,4,0,5,9,3,9,3,2,2,1,2,1
1,0,0,1,0,0,3,0,0,5,2,7,6,78,172,18,13,6,6,0,2,1,3,1,13,2,5,5,2,3,2,0,1
0,1,0,0,0,3,2,2,2,1,1,5,4,29,107,115,45,12,9,0,0,5,0,2,9,1,7,1,3,1,1,0,0
2,1,0,0,0,1,0,3,0,1,1,1,3,8,17,56,169,33,7,2,1,5,2,1,10,2,12,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0,3,2,1,9,10,102,169,27,3,2,3,2,4,14,4,13,0,2,0,0,0,0
1,0,0,2,0,0,2,0,1,2,1,0,0,2,3,1,37,129,112,10,7,7,3,4,13,5,12,1,1,0,1,0,0
0,1,0,2,0,0,1,1,1,0,1,2,0,1,2,1,5,63,138,47,16,12,6,2,15,6,16,1,1,0,1,1,0
1,0,1,0,0,2,3,1,0,1,2,0,1,0,1,0,5,15,59,89,84,31,7,1,17,5,19,5,4,2,0,1,0
2,0,0,0,0,1,2,1,0,1,1,0,1,1,3,0,2,5,25,8,69,137,22,3,19,11,15,0,2,0,1,0,0
2,0,0,1,0,0,1,0,1,2,1,1,0,1,1,0,0,8,5,2,8,63,130,21,24,30,16,5,2,2,0,1,0
1,0,0,0,1,0,3,1,2,1,0,2,0,4,0,0,0,4,2,0,4,18,80,165,74,36,21,3,2,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,31,360,24,2,0,0,1,0,0,0
2,2,1,0,0,0,2,3,0,0,0,3,0,1,0,0,3,3,4,4,3,4,9,28,78,159,60,3,3,3,1,0,0
2,1,0,0,0,1,5,2,0,0,2,2,0,0,2,0,0,4,11,2,4,5,6,6,19,56,216,30,5,1,0,2,2
4,0,0,0,0,3,0,2,0,3,1,3,1,2,2,1,0,2,5,3,5,6,2,6,16,12,57,160,36,11,6,4,0
5,1,3,2,0,1,11,2,3,0,1,1,1,3,3,1,3,2,13,0,1,11,5,3,24,7,41,50,128,35,10,3,1
7,1,1,1,1,2,8,4,1,2,0,7,5,1,5,5,6,4,13,2,10,3,3,6,21,7,24,15,49,81,66,8,2
15,0,1,0,0,4,8,7,1,6,4,9,6,0,3,3,7,6,10,4,11,11,5,7,17,6,28,14,12,35,90,36,11
40,3,2,4,1,4,19,8,2,7,8,19,4,5,1,0,7,10,10,3,10,9,4,8,26,8,28,9,13,14,33,51,35
34,13,9,6,2,5,24,17,2,13,12,10,8,4,2,1,2,7,12,1,11,8,10,13,12,7,22,6,6,6,12,25,55
