0,0,8,0,11,12,12,19,78,1,0,0,0,58,10,12,9,5,2,7,8,8,11,24,12,0,0,0,52,27,38,17,16,11,10,2,0
0,0,6,0,3,9,9,53,115,0,0,0,2,45,7,10,15,5,5,6,9,6,17,8,1,0,1,0,11,27,59,16,23,7,5,0,0
0,0,88,21,16,17,14,16,25,0,0,0,1,12,2,0,6,2,1,1,1,2,3,7,19,5,3,1,66,13,10,12,7,27,77,2,3
0,0,33,75,79,56,20,20,17,0,0,0,1,6,1,1,3,1,1,0,1,1,3,4,10,3,1,0,42,8,11,5,2,6,62,5,2
1,0,25,13,132,128,36,15,28,0,0,0,0,6,1,1,4,2,6,1,0,1,0,3,3,0,2,0,23,7,7,2,1,1,29,1,1
0,0,15,4,31,230,64,23,27,0,0,0,1,3,1,0,2,1,1,2,2,4,1,6,13,0,1,0,10,11,7,3,2,2,12,0,1
0,0,12,0,11,39,186,83,43,0,0,0,1,7,3,2,5,2,1,3,3,1,3,4,3,2,2,0,11,10,20,1,6,3,13,0,0
0,0,10,0,5,5,77,201,86,0,0,0,1,16,3,3,1,1,1,1,3,1,1,5,10,1,0,0,4,11,20,1,4,1,7,0,0
0,0,6,0,3,6,14,92,249,0,0,0,1,33,3,4,1,0,0,2,3,0,2,0,4,4,0,0,11,10,11,4,10,3,3,0,1
0,0,23,1,2,8,3,23,243,0,0,0,1,47,4,11,4,2,2,3,3,2,5,3,4,8,0,0,11,9,37,4,10,6,1,0,0
0,0,121,0,0,3,1,7,70,1,0,0,0,35,4,18,3,0,0,5,3,20,12,10,23,16,0,0,38,15,41,4,10,2,18,0,0
0,0,26,0,4,4,2,25,116,0,0,0,6,127,7,17,3,1,1,2,1,6,24,7,1,0,0,0,8,10,47,13,19,2,1,0,0
0,0,14,1,0,6,0,18,57,0,0,0,16,247,10,13,5,1,1,0,0,2,17,7,3,0,1,0,7,5,29,8,6,2,3,0,1
0,0,19,1,9,1,2,8,22,0,0,0,2,298,64,4,2,2,1,0,2,1,2,5,5,0,0,0,7,4,9,3,2,1,4,0,0
0,0,12,2,1,3,1,4,15,0,0,0,1,117,200,56,15,6,1,1,0,0,2,3,5,0,2,2,4,3,12,2,4,1,4,1,0
0,0,20,3,3,1,4,5,17,0,0,0,1,42,71,164,72,14,10,1,2,1,1,4,7,0,3,0,7,6,6,2,4,1,4,2,2
0,0,22,0,3,3,5,8,19,0,0,0,3,33,14,65,184,38,9,1,3,1,1,10,5,1,2,0,4,9,10,9,3,3,10,1,1
0,0,19,1,3,1,0,8,46,0,0,0,6,28,6,12,115,134,32,5,3,2,1,7,5,1,5,0,10,5,12,1,2,0,8,2,0
0,0,26,2,2,1,1,5,65,1,0,0,14,24,2,5,23,74,135,19,8,8,3,9,7,1,1,0,14,4,6,1,1,0,17,1,0
0,0,28,3,0,2,4,8,75,1,0,0,17,12,3,3,10,13,72,86,52,8,6,14,13,0,0,0,21,8,13,0,1,1,6,0,0
0,0,37,1,1,4,3,4,39,0,0,0,10,8,2,4,6,2,12,53,157,33,16,19,9,1,2,0,21,6,11,5,2,2,7,3,0
0,0,37,0,2,3,1,4,14,0,0,0,9,4,3,1,9,6,11,13,98,130,28,32,6,1,6,0,16,8,12,3,5,2,12,3,1
0,0,42,4,3,3,1,5,7,1,0,0,11,6,1,4,4,2,5,8,15,96,114,72,20,0,4,0,16,9,7,3,1,0,11,3,2
0,0,54,4,2,3,0,3,6,0,0,0,6,1,0,0,7,2,1,2,4,13,29,179,100,1,1,0,23,10,11,2,3,2,10,1,0
0,0,41,0,7,3,1,2,6,0,0,0,13,6,1,0,5,2,1,0,1,4,6,53,217,1,4,0,52,11,10,3,2,3,21,3,1
0,0,22,2,0,1,2,1,3,0,0,0,3,3,1,1,1,3,0,2,1,1,0,21,229,10,1,2,126,15,6,1,2,1,18,1,0
0,0,9,1,0,1,3,1,1,0,0,0,2,2,0,2,0,0,0,0,1,0,0,4,62,8,0,8,366,2,1,1,0,4,1,0,0
0,0,46,3,2,4,2,3,4,0,0,0,3,3,0,0,2,1,1,0,1,1,1,10,14,1,3,2,324,9,6,4,4,4,22,0,0
0,0,26,3,5,0,0,3,7,0,0,0,6,2,0,2,2,2,0,1,2,1,1,7,11,0,1,0,288,62,9,6,2,6,24,0,1
0,0,27,4,6,8,4,3,9,0,0,0,8,8,0,0,0,1,1,1,1,1,0,5,5,0,2,1,93,189,49,10,3,0,40,0,1
0,0,27,5,9,6,4,5,12,0,0,0,3,0,0,1,1,3,1,3,2,2,1,11,9,1,6,0,49,92,151,31,5,9,30,0,1
0,0,40,3,4,8,3,7,14,0,0,0,6,7,0,2,3,1,2,3,3,5,3,10,3,2,2,1,29,43,81,118,30,14,32,0,1
0,0,29,5,9,6,9,12,17,0,0,0,0,14,0,0,1,1,2,5,4,2,2,10,8,0,8,1,26,20,35,83,81,44,42,2,2
0,0,20,7,12,14,13,13,29,0,0,0,2,20,2,0,6,2,0,0,5,2,8,14,14,0,7,0,31,14,21,31,48,91,51,2,1
0,0,34,6,20,21,7,17,37,0,0,0,2,22,1,1,7,1,1,3,0,2,7,10,23,1,3,1,19,11,23,12,13,56,116,2,1
0,0,57,5,20,12,21,10,19,0,0,0,5,37,9,5,22,23,9,3,7,12,4,4,40,0,2,0,70,18,16,8,14,6,21,1,0
0,0,104,4,5,7,5,4,7,0,0,0,18,21,10,4,11,3,8,5,1,8,1,1,37,5,2,0,71,5,5,4,1,4,118,1,0
