164,19,4,0,13,8,3,1,4,9,3,49,29,8,10,1,3,4,7,4,2,0,6,9,2,3,15,12,8,4,11,0,3,2,3
180,106,1,3,3,4,3,3,9,14,0,28,23,6,10,2,6,9,11,6,3,7,1,1,0,0,3,2,2,2,7,0,1,4,7
47,20,20,66,14,13,3,0,5,5,2,13,4,4,1,0,2,1,2,1,1,2,10,4,0,2,56,1,0,2,7,3,9,10,34
40,8,6,139,83,29,10,5,5,3,1,2,3,1,4,0,1,0,1,1,2,0,2,2,0,0,33,3,1,0,9,0,5,5,20
32,11,4,40,162,91,14,4,1,2,0,5,4,1,4,1,2,1,2,1,0,0,6,2,0,0,24,2,1,0,4,0,0,2,7
37,15,1,7,56,210,53,4,0,3,0,7,1,1,1,1,0,0,1,0,0,2,6,11,3,6,5,0,0,0,1,0,4,0,4
58,23,4,0,13,36,143,50,11,6,3,16,10,4,2,1,0,1,1,3,0,1,3,3,0,0,8,0,1,2,5,0,1,2,3
66,27,3,4,4,4,51,142,62,16,1,10,11,8,2,1,0,0,1,0,0,0,2,2,0,0,7,0,0,1,3,0,1,1,2
97,20,0,1,3,2,1,19,149,68,3,41,18,10,2,1,0,0,0,0,0,1,0,1,1,1,4,1,1,0,0,0,3,0,1
102,11,0,1,0,1,0,1,28,110,16,121,24,11,2,2,1,0,1,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1
34,0,0,1,0,1,1,0,1,20,84,154,4,4,2,0,0,0,0,1,1,0,0,1,1,2,13,0,0,0,6,0,0,0,1
59,9,1,1,1,0,0,0,1,13,6,253,93,10,3,0,0,1,1,1,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0
42,17,2,0,2,0,4,1,2,7,3,51,193,84,14,2,1,0,2,0,0,1,1,3,0,0,6,0,0,0,1,0,0,0,0
48,11,1,0,1,0,1,0,0,2,0,5,38,180,96,5,1,0,0,1,0,0,1,2,0,0,9,0,0,0,1,0,0,0,0
40,8,1,1,0,0,3,0,2,0,1,3,7,35,229,27,7,5,3,1,1,0,0,2,0,0,10,0,1,0,1,0,0,0,0
32,8,0,1,0,0,0,0,1,1,3,8,0,5,101,89,47,20,6,0,2,2,5,0,0,0,17,0,0,0,1,1,1,0,2
39,8,3,2,0,2,2,0,0,1,1,2,2,3,24,49,98,72,22,3,2,5,1,2,0,0,7,0,0,2,3,0,1,1,1
34,4,1,2,0,0,2,1,1,1,2,3,1,0,11,7,25,122,111,18,2,0,4,2,0,0,10,0,1,1,1,0,1,0,0
19,4,4,0,1,0,0,0,0,0,2,1,0,0,7,2,4,26,153,82,4,4,8,2,0,0,13,0,0,0,2,0,0,0,2
28,2,3,0,2,0,2,0,0,1,2,1,0,2,2,0,2,8,54,171,49,9,7,1,0,0,21,1,1,0,3,0,1,0,0
28,2,2,1,2,2,1,0,2,0,1,1,1,0,2,0,2,2,7,61,131,56,19,7,0,0,20,1,3,0,2,0,0,0,1
33,3,5,1,3,1,0,0,0,1,6,1,1,0,1,0,0,1,1,16,50,113,60,15,0,0,22,2,0,0,3,0,2,0,0
26,5,5,0,2,1,0,0,1,1,9,3,0,0,0,0,0,0,1,4,13,53,137,50,6,2,25,2,0,0,11,0,1,0,0
35,4,3,0,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,1,1,5,65,146,13,2,33,3,2,1,6,0,3,0,1
40,3,0,2,0,4,0,0,3,0,1,0,1,0,0,0,0,1,1,1,0,7,12,45,113,9,28,9,3,7,19,1,16,2,1
41,2,2,1,0,1,3,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,5,16,47,120,95,23,8,7,18,1,22,1,2
14,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,353,49,1,0,6,0,1,1,0
45,1,2,1,1,0,1,0,0,1,2,0,0,0,2,0,0,0,0,1,1,3,6,4,3,3,41,147,59,3,15,3,34,1,0
40,2,2,2,2,0,0,0,2,1,0,0,2,0,2,0,0,1,0,2,2,3,4,3,0,0,20,7,170,58,31,1,21,2,8
45,2,6,0,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,3,1,12,0,0,0,13,1,10,91,146,2,7,2,3
44,7,4,1,0,1,3,1,5,1,2,1,0,0,0,1,1,1,1,1,0,1,9,8,0,0,24,1,3,5,220,13,11,0,6
46,5,7,2,2,1,4,0,3,1,2,1,1,3,2,0,0,2,4,0,0,6,13,6,0,0,27,1,4,2,104,66,40,9,7
83,7,10,2,1,0,2,1,1,1,3,2,2,2,2,1,0,1,0,5,0,4,11,6,0,0,20,2,3,1,51,11,95,23,24
79,15,13,5,5,3,4,0,7,4,0,9,7,4,3,2,0,0,1,3,2,1,8,9,0,0,24,2,1,0,27,3,40,54,69
87,22,5,23,10,12,4,1,2,4,3,10,7,2,3,1,1,1,1,1,0,1,4,4,0,1,17,1,3,0,13,3,14,31,85
